formula,gap,2Dpfx,2Dpfy,CBM_GW,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,CBM_HSE06,Eng
Tc2O3S1Se1,1.420575238095236,4.2984705555555545,6.024073333333332,-0.9026321388888888,-3.2444147619047627,3.5699555555555555,3.08936,1.7585613333333323,1.9594466666666663,1.4991816666666675,3.0100633333333344,2.7630238888888896,1.556190833333333,-4.192138666666661,-5.308954583333335,-4.675768888888883,3.0706642857142845,-1.860437759274827,-52.600108748040086
Tc2O1S1Te3,0.7544919047619053,4.135657944444443,6.394141111111111,-0.4380576527777777,-1.283942857142857,2.1508794444444432,1.6047133333333332,1.0410406666666672,0.9654199999999998,0.8624822222222222,1.8329900000000003,1.3510325000000003,0.7950408333333331,-1.5546159999999989,-2.3888525000000027,-2.044293333333333,3.652935619047616,-0.7970882382982682,-44.676389606139416
Tc2O1S2Te2,0.7872000000000005,4.733844277777775,7.546252277777774,-0.5241667916666664,-1.2890957142857136,2.3280249999999985,1.6085716666666672,1.1375875333333336,0.8772049999999999,0.8418911111111108,1.92749,1.4163888888888885,1.0026516666666665,-1.9012079999999991,-2.485076666666668,-2.149772777777778,4.07204980952381,-1.0466228972661482,-47.654576292464576
Tc2O1S3Te1,1.0545038095238084,3.9379104999999983,6.329625888888886,-0.6169415694444441,-1.6790566666666678,2.6248066666666654,1.899861666666668,1.2975863333333344,1.1671366666666667,1.1007733333333336,2.522213333333333,1.8307294444444453,1.0239700000000005,-2.4542379999999984,-2.8062900000000006,-2.896110555555554,3.187455238095233,-1.2130407996061878,-45.777456603777544
Tc2O2S1Te2,0.965476666666666,4.964086222222221,7.794146499999997,-0.6463686666666661,-1.3754623809523794,2.4946083333333307,1.8433358333333336,1.4638516666666666,1.2240283333333335,0.8722899999999999,2.00888,1.6398216666666665,1.3953874999999996,-2.172737999999998,-2.629485,-2.387459999999998,3.950065285714285,-0.8392581006002906,-49.25574799508639
Tc2O2S2Te1,1.0519890476190474,4.70387233333333,8.021610055555552,-0.7272320277777776,-1.5323047619047605,2.6413466666666667,2.014249166666667,1.4185569999999994,1.15962,0.9516499999999998,2.12865,1.7167011111111112,1.360864166666667,-2.644017999999999,-2.6885966666666663,-2.5301333333333305,4.12343242857143,-1.108439722725572,-50.41252766871192
Tc2O3S1Te1,1.342379047619046,4.444305944444445,6.200781999999998,-0.8703446527777777,-2.8517061904761905,3.4088200000000004,3.0587408333333337,1.7792453333333338,1.4823600000000008,1.3335566666666672,2.848456666666668,2.6659844444444447,1.5566416666666667,-3.7292259999999966,-5.068419166666665,-4.445943888888887,3.025418095238092,-1.117236072206916,-54.81049759976018
Tc2O1Se1Te3,0.7362126190476194,4.082473944444444,6.287176666666666,-0.3613967777777778,-1.3059538095238092,2.1015361111111104,1.4689416666666666,1.0241046666666669,1.035445,0.8671022222222219,1.8381300000000005,1.348564166666666,0.763261666666667,-1.4315419999999996,-2.317454166666669,-2.0086899999999988,3.5662828571428533,-0.7816961633925056,-43.02998078202153
Tc2O1Se2Te2,0.6904784761904761,4.682608111111111,7.134536944444442,-0.3659231388888886,-1.19144619047619,2.16445611111111,1.599710833333333,1.0089266666666667,1.0157083333333334,0.8238044444444445,1.90481,1.3810397222222222,0.8086691666666667,-1.651993999999999,-2.4761666666666686,-1.9396222222222208,3.934956142857142,-0.92463965127103,-45.951382384503134
Tc2O1Se3Te1,0.788539047619047,3.87188561111111,6.418571666666667,-0.4414123749999998,-1.477683333333333,2.334823888888889,1.6991000000000005,1.05081,0.9379166666666666,0.934303888888888,2.08954,1.4307849999999993,0.8204716666666668,-1.8653239999999989,-2.631558333333335,-2.4902161111111094,3.33481809523809,-1.0398577194175314,-44.569636463407676
Tc2O2Se1Te2,0.961048095238094,4.831652666666664,7.530765388888887,-0.570095819444444,-1.2732142857142852,2.3838883333333296,1.822633333333333,1.479319,1.3640883333333336,0.8243833333333332,1.98795,1.6097516666666662,1.317415833333333,-1.9665159999999988,-2.654797500000001,-2.3063,3.897045285714286,-0.839118315692776,-46.725085666669884
Tc2O2Se2Te1,0.973061904761904,4.680924888888887,7.707719277777777,-0.6308971249999995,-1.4200676190476171,2.507833333333331,1.8694091666666663,1.4343626666666665,1.230751666666667,0.9241433333333332,2.1528600000000004,1.6264866666666666,1.3158224999999997,-2.3003559999999985,-2.6830004166666668,-2.502869444444444,3.938469095238094,-1.0301559551464416,-48.02682278032624
Tc2O3Se1Te1,1.312742380952379,4.116968055555556,6.228823888888887,-0.7815088333333331,-2.6739319047619023,3.326753333333332,3.065857500000001,1.8091276666666667,1.4650766666666677,1.2857200000000006,2.855576666666667,2.6185805555555555,1.5873125,-3.541201999999997,-5.011037083333331,-4.474916111111109,3.027008095238092,-1.0011702386421508,-52.255095683336975
Tc2S1Se1Te3,0.4845823333333334,4.365525999999996,5.609425222222223,0.0402067083333333,-1.080313333333332,2.942059444444449,1.042067499999999,0.7007521666666668,0.661595,0.5851894444444438,2.1723800000000004,0.942888055555555,0.5654568333333335,-1.2855420000000006,-1.6086037500000006,-1.40704888888889,3.836075952380953,-0.9519035892874932,-40.71876597171129
Tc2S1Se2Te2,0.4387118571428575,4.7740546666666654,6.857153555555556,-0.0132087361111111,-0.8599328571428566,2.4659994444444457,1.0215945833333333,0.7186783333333334,0.6118703333333335,0.5492288888888887,2.08087,0.9743247222222222,0.5680409999999998,-1.3553620000000008,-1.7092112500000014,-1.3678477777777776,3.937754809523811,-1.14325735184681,-43.470106336676054
Tc2S1Se3Te1,0.4668983809523809,3.9645923333333313,5.684440166666665,-0.1302111944444444,-1.0157152380952372,2.2724455555555565,1.2068033333333328,0.7087826666666668,0.6226950000000001,0.6454027777777777,2.31379,1.023893333333333,0.6336443333333333,-1.607884,-1.866088333333333,-1.6273038888888898,3.774750952380953,-1.093760257923163,-42.1291517827463
Tc2S2Se1Te2,0.5746203809523811,4.467265111111109,6.780424000000003,-0.0687102916666666,-0.8692428571428567,2.260444444444445,1.1039020833333333,0.8278186666666667,0.6285803333333333,0.5555788888888887,2.1967000000000003,0.9937902777777772,0.6352026666666666,-1.4348880000000004,-1.6920954166666682,-1.436942777777778,3.96189661904762,-1.1029519297332837,-42.85394256321332
Tc2S2Se2Te1,0.5742954285714288,4.3565692222222205,6.877682888888888,-0.1166505833333333,-0.8899380952380946,2.1271444444444447,1.1690024999999995,0.7798893333333332,0.6390753333333332,0.5874222222222224,2.20507,1.034970555555556,0.6477293333333332,-1.6227319999999998,-1.941130416666668,-1.5518583333333342,4.024890523809527,-1.053074523428628,-43.9260817423473
Tc2S3Se1Te1,0.7200811428571421,3.783395999999997,5.553849722222222,-0.2144328055555556,-1.052843333333333,2.3236888888888902,1.3332691666666665,0.832989,0.9264066666666668,0.8089077777777776,2.490273333333334,1.4066449999999997,0.7391050000000001,-1.930642,-2.084796666666666,-1.9590066666666663,3.6411119047619054,-0.9479140663185578,-40.79880241967226
Re2O1S1Se3,0.8193911904761902,3.976621666666666,8.049983333333335,-0.2097549444444445,-1.3670580952380966,2.6132661111111104,1.6444791666666672,1.2021500000000005,1.0939,0.9816311111111108,2.729250000000001,1.3909166666666666,1.114860833333334,-1.891168,-2.328462499999999,-2.258417222222222,3.580612857142853,-1.5396210986590115,-43.52561904936096
Re2O1S2Se2,0.8737310476190474,4.87911322222222,9.083097222222218,-0.2676729722222223,-1.18354,2.7174099999999988,1.6827266666666667,1.2910270000000004,1.1289870000000004,0.9396411111111108,2.53075,1.617476666666667,1.2315458333333331,-1.982956666666668,-2.3474137500000007,-1.9100666666666688,4.470248809523814,-1.4395971381910204,-44.93663192527164
Re2O1S3Se1,1.0202435714285711,4.115242999999998,8.041894999999995,-0.368000736111111,-1.4962347619047631,2.8553649999999986,1.8758358333333327,1.3567156666666658,1.4734203333333338,1.0795883333333325,2.9095500000000003,1.7754183333333338,1.3104058333333333,-2.4360320000000004,-2.6081745833333336,-2.7599094444444434,3.507355714285711,-1.4239197839724345,-42.45320262879081
Re2O2S1Se2,1.2512226190476183,5.601169222222219,9.095717222222214,-0.4532790277777775,-1.2591923809523813,2.850037777777778,1.9989791666666668,1.6282923333333332,1.6519383333333335,0.964995,2.5847900000000004,1.761362222222222,1.718258333333333,-2.2754213333333344,-2.369341666666667,-2.135733333333334,4.425972523809524,-1.17619344696939,-46.830507923691215
Re2O2S2Se1,1.2949111904761903,5.675273111111108,9.205096666666662,-0.506230819444444,-1.3300952380952389,2.8858727777777773,2.0062666666666664,1.5923023333333326,1.6000316666666663,1.0042027777777778,2.5561000000000007,1.7685455555555551,1.7123616666666663,-2.436642000000002,-2.3734054166666656,-2.174044444444444,4.469872476190477,-1.3191461408118672,-46.9302694347359
Re2O3S1Se1,1.6296373809523794,4.856942777777773,7.514238333333327,-0.5807410555555553,-2.791134761904764,3.5162116666666665,2.5031483333333338,1.856836333333332,1.6717966666666666,1.35976,3.40761,2.4650305555555563,1.856243333333333,-3.5609006666666634,-5.094074166666664,-4.903627777777782,3.543522857142854,-1.4715698407782205,-51.93948167989495
Re2O1S1Te3,0.7693421428571423,4.37759122222222,7.539261111111108,-0.0766630555555555,-1.1444688095238114,2.19875833333333,1.4510166666666666,1.0581568333333329,0.9516866666666668,0.7950466666666668,2.032420000000001,1.1970422222222226,0.7893291666666667,-1.2007059999999996,-1.998496666666668,-1.752320555555556,3.8382265714285695,-0.8878122605464973,-44.71625506491328
Re2O1S2Te2,0.8276011904761899,4.931592388888888,9.04515583333333,-0.1744170277777779,-0.9960890476190476,2.367108333333328,1.5123275000000005,1.1749401666666668,0.983305,0.7835827777777777,2.02229,1.280303888888888,0.9159825,-1.4400526666666669,-2.08429125,-1.7240394444444451,4.527747380952381,-1.118383893211678,-47.627514404251244
Re2O1S3Te1,1.0227678571428565,3.954063333333335,7.956550555555553,-0.3322550416666666,-1.4449976190476197,2.653191666666665,1.9561025000000007,1.2571563333333329,1.174011666666667,0.9656594444444444,2.799373333333333,1.7274988888888894,1.192015,-2.0249033333333326,-2.5152499999999995,-2.725998333333332,3.3701795238095187,-1.479397561862849,-45.63651516875949
Re2O2S1Te2,1.1199142857142843,5.4621552222222185,9.526213611111103,-0.2676878611111113,-1.086750476190476,2.5755833333333293,1.8184575,1.5767899999999988,1.339826666666667,0.8439449999999997,2.0588100000000007,1.4560855555555554,1.4934191666666663,-1.6133886666666666,-2.1197312500000005,-1.8438344444444463,4.508545761904764,-1.0862316813988635,-48.842249133823124
Re2O2S2Te1,1.21955938095238,5.335922888888886,9.739298888888884,-0.4201705694444442,-1.2080385714285715,2.6794983333333304,2.002755,1.562616333333333,1.4021216666666667,0.9006394444444435,2.3601400000000003,1.6257766666666662,1.5573883333333336,-2.117684666666668,-2.325231250000001,-2.0606877777777792,4.467511238095236,-1.3353294817510604,-49.95023753040742
Re2O3S1Te1,1.5508907142857118,5.252024444444441,7.558224999999995,-0.5351097083333329,-2.338581428571429,3.262719444444443,2.5428591666666667,1.8206893333333327,1.5202266666666666,1.204346666666666,3.28347,2.332270555555555,1.8191583333333328,-3.040692,-4.964921666666664,-4.533502222222221,3.3762147619047607,-0.9227728045671136,-54.5162525767482
Re2O1Se1Te3,0.7557116666666661,4.236887777777775,7.250493888888889,0.0051653611111111,-1.1569802380952394,2.1224133333333306,1.358868333333333,1.0659238333333327,0.9570566666666668,0.8072383333333335,1.9857100000000003,1.2132322222222225,0.7679658333333333,-1.0634600000000007,-1.9031791666666669,-1.740100555555556,3.809699428571424,-0.9450588579253492,-41.59033377531002
Re2O1Se2Te2,0.7263169047619048,4.93567361111111,8.546088166666665,0.0112353333333333,-0.9089490476190488,2.2805277777777744,1.4513333333333334,1.0775494999999995,1.0177316666666667,0.8022788888888889,2.05508,1.2488461111111109,0.7833416666666666,-1.240246,-1.94171625,-1.5759794444444448,4.512175095238096,-1.115118869053033,-44.561610993834464
Re2O1Se3Te1,0.7920492857142851,3.879036111111108,7.603783777777777,-0.041674236111111,-1.3365642857142868,2.4152277777777766,1.6086475000000005,1.1018005,1.0132100000000002,0.9097638888888888,2.2864000000000004,1.3716261111111103,0.8992291666666667,-1.531684,-2.286554583333332,-2.231845555555556,3.4239761904761847,-1.1583072670640908,-43.03376972381255
Re2O2Se1Te2,1.0369419047619035,5.350664666666662,9.309688611111106,-0.152740625,-1.0121157142857142,2.4413949999999955,1.664875000000001,1.5839566666666651,1.396326666666667,0.8239844444444444,2.00004,1.386385555555555,1.4030241666666663,-1.490994666666666,-2.1111500000000016,-1.843604444444445,4.483327428571429,-1.0660503895055269,-44.98318388930009
Re2O2Se2Te1,1.1053319047619037,5.363429555555552,9.399999999999991,-0.2493918055555556,-1.13454380952381,2.595196666666661,1.7917675000000006,1.5487186666666657,1.3991466666666668,0.8577494444444441,2.14715,1.5317999999999996,1.4639508333333335,-1.783822666666666,-2.2532325,-1.92910277777778,4.464529952380954,-1.1764494160766037,-45.99751550009429
Re2O3Se1Te1,1.5455040476190451,4.861194722222218,7.456204444444438,-0.4618542083333332,-2.1491376190476195,3.231574444444442,2.5003925,1.7992970000000006,1.5056866666666662,1.175881666666666,3.2455199999999995,2.294423333333333,1.88143,-2.826210000000001,-4.783214583333329,-4.468125555555556,3.36786857142857,-0.8904410332555545,-50.65398629091665
Re2S1Se1Te3,0.4738628095238096,4.356992666666666,6.108166333333331,0.232307236111111,-0.9574683333333336,1.8977833333333345,0.9555624999999996,0.7731913333333336,0.5956066666666667,0.5554694444444442,1.6642600000000003,0.927094722222222,0.6191000000000002,-0.8498620000000001,-1.3126470833333337,-1.1831533333333335,4.06775823809524,-0.8832633477494098,-41.122689981909545
Re2S1Se2Te2,0.4722940476190474,5.032855777777778,7.53493522222222,0.1762522083333333,-0.74907,1.958032777777778,0.9064858333333324,0.790178666666667,0.6303633333333334,0.538728333333333,1.8459700000000008,0.911637777777778,0.6175174999999999,-0.97034,-1.366187916666667,-1.0714566666666674,4.3862184285714285,-0.8835880254203171,-43.93571937761081
Re2S1Se3Te1,0.4993094761904763,4.061305777777778,6.411170222222223,0.1344559583333333,-1.006512380952381,2.0602861111111115,1.1044933333333329,0.7978770000000001,0.660945,0.641695,2.1380600000000003,1.0007872222222218,0.7270166666666666,-1.3010740000000007,-1.7023804166666656,-1.4137311111111115,3.850158476190475,-0.9887186414710782,-42.37681263392658
Re2S2Se1Te2,0.6002345238095236,5.054301333333332,7.6125792222222195,0.1643030416666666,-0.7223614285714287,1.9966761111111129,0.975351666666666,0.864093666666667,0.6579166666666667,0.5464183333333331,1.95396,0.9810944444444446,0.67982,-1.0850100000000005,-1.423316041666667,-1.1328072222222227,4.383174380952385,-0.9390200947358864,-43.416122838803446
Re2S2Se2Te1,0.6068459523809524,4.905863777777779,7.73864522222222,0.1205396666666666,-0.7487019047619046,2.0162377777777785,0.9921525000000002,0.8845026666666665,0.7299216666666668,0.5854588888888888,2.01026,0.9817438888888887,0.7565283333333334,-1.3232460000000006,-1.6463158333333343,-1.2083694444444448,4.4402822857142885,-0.9305520342918254,-43.688588726058875
Re2S3Se1Te1,0.715376380952381,3.943351333333333,6.644288833333333,0.0423145416666666,-1.0849214285714284,2.1973350000000007,1.3473283333333332,0.8681479999999998,0.7897633333333336,0.7609005555555551,2.304453333333333,1.257925,0.8869483333333333,-1.637030000000001,-1.8640220833333336,-1.5784111111111123,3.761687142857144,-0.8419917199148583,-40.8880508348872
Fe2O1S1Se3,1.2282728571428574,4.155074444444446,5.932935555555554,-0.9429134027777776,-1.9340747619047616,3.248952222222223,2.665611666666667,1.430039999999999,1.52351,1.248336666666667,2.801546666666668,2.2572661111111114,1.234027916666666,-3.895386666666664,-3.795879166666664,-3.3769622222222235,3.059188095238095,-1.5183415758454633,-33.95530982509095
Fe2O1S2Se2,1.1481589523809526,4.80598461111111,6.234001833333331,-1.0291364999999997,-1.9181714285714289,3.184901666666668,2.505511666666667,1.3030395999999995,1.14355,1.212363333333334,2.7933900000000005,2.3446477777777783,1.3380691666666666,-3.870189333333333,-3.78649833333333,-3.3689422222222243,3.5852071428571435,-1.6262131495491512,-35.459581877654536
Fe2O1S3Se1,1.564130000000001,3.8136338888888894,5.708361111111109,-0.9635713749999998,-2.172372857142857,3.350256666666668,2.9343675,1.598736599999999,1.7931383333333333,1.3076766666666664,2.985043333333333,2.815975555555556,1.7264533333333336,-4.100942666666664,-4.008286249999997,-3.8249083333333327,2.827434285714287,-1.549098413620737,-31.601667723035238
Fe2O2S1Se2,1.3265176190476196,4.7137162777777775,6.27551933333333,-1.001852013888889,-2.1857157142857155,3.2330794444444475,2.6949616666666656,1.6146143333333334,1.6385366666666672,1.2731533333333338,2.83777,2.5773838888888894,1.7919904166666671,-4.155399333333331,-4.100912083333334,-3.6279444444444446,3.3557880952380934,-1.6137601274283424,-37.01815843617835
Fe2O2S2Se1,1.44828380952381,4.49020961111111,5.864926277777776,-0.9978427083333332,-2.2734004761904774,3.298112777777779,2.883235833333332,1.7023163333333329,1.7171483333333335,1.3088083333333334,2.90994,2.8461844444444453,1.8246329166666675,-4.27923533333333,-4.142045833333334,-3.6570177777777775,3.2344385714285715,-1.650728838687341,-36.749960347172866
